Index,DATE TIME,Temp,On/off
11,20/04/2018 06:38:06,56.09756098,0
11,20/04/2018 06:39:07,56.2195122,0
11,20/04/2018 06:40:06,56.2195122,0
11,20/04/2018 06:41:06,56.09756098,0
11,20/04/2018 06:42:07,56.09756098,0
11,20/04/2018 06:43:06,55.97560976,0
11,20/04/2018 06:44:06,56.09756098,0
11,20/04/2018 06:45:06,56.09756098,0
11,20/04/2018 06:46:06,56.09756098,0
11,20/04/2018 06:47:07,55.97560976,0
11,20/04/2018 06:48:06,55.97560976,0
11,20/04/2018 06:49:06,55.97560976,0
11,20/04/2018 06:50:06,56.09756098,0
11,20/04/2018 06:51:06,56.09756098,0
11,20/04/2018 06:52:07,55.85365854,0
11,20/04/2018 06:53:06,55.97560976,0
11,20/04/2018 06:54:07,55.97560976,0
11,20/04/2018 06:55:07,55.85365854,0
11,20/04/2018 06:56:06,55.85365854,0
11,20/04/2018 06:57:06,55.97560976,0
11,20/04/2018 06:58:07,55.97560976,0
11,20/04/2018 06:59:06,55.85365854,0
11,20/04/2018 07:00:07,55.85365854,0
11,20/04/2018 07:01:06,55.85365854,0
11,20/04/2018 07:02:07,55.85365854,0
11,20/04/2018 07:03:06,55.85365854,0
11,20/04/2018 07:04:06,55.85365854,0
11,20/04/2018 07:05:06,55.85365854,0
11,20/04/2018 07:06:07,55.73170732,0
11,20/04/2018 07:07:07,55.73170732,0
11,20/04/2018 07:08:06,55.85365854,0
11,20/04/2018 07:09:07,55.85365854,0
11,20/04/2018 07:10:07,55.73170732,0
11,20/04/2018 07:11:06,55.85365854,0
11,20/04/2018 07:12:07,55.85365854,0
11,20/04/2018 07:13:06,55.73170732,0
11,20/04/2018 07:14:07,55.85365854,0
11,20/04/2018 07:15:06,55.73170732,0
11,20/04/2018 07:16:07,55.73170732,0
11,20/04/2018 07:17:06,55.73170732,0
11,20/04/2018 07:18:07,55.73170732,0
11,20/04/2018 07:19:07,55.6097561,0
11,20/04/2018 07:20:07,55.6097561,0
11,20/04/2018 07:21:06,55.6097561,0
11,20/04/2018 07:22:06,55.6097561,0
11,20/04/2018 07:23:07,55.6097561,0
11,20/04/2018 07:24:07,55.6097561,0
11,20/04/2018 07:25:07,55.48780488,0
11,20/04/2018 07:26:07,55.6097561,0
11,20/04/2018 07:27:07,55.6097561,0
11,20/04/2018 07:28:06,55.48780488,0
11,20/04/2018 07:29:06,55.48780488,0
11,20/04/2018 07:30:07,55.48780488,0
11,20/04/2018 07:31:07,55.48780488,0
11,20/04/2018 07:32:07,55.48780488,0
11,20/04/2018 07:33:07,55.48780488,0
11,20/04/2018 07:34:06,55.36585366,0
11,20/04/2018 07:35:06,55.36585366,0
11,20/04/2018 07:36:07,55.48780488,0
11,20/04/2018 07:37:07,55.48780488,0
11,20/04/2018 07:38:07,55.36585366,0
11,20/04/2018 07:39:06,55.48780488,0
11,20/04/2018 07:40:07,55.48780488,0
11,20/04/2018 07:41:06,55.36585366,0
11,20/04/2018 07:42:07,55.36585366,0
11,20/04/2018 07:43:07,55.36585366,0
11,20/04/2018 07:44:07,55.36585366,0
11,20/04/2018 07:45:07,55.36585366,0
11,20/04/2018 07:46:07,55.36585366,0
11,20/04/2018 07:47:07,55.36585366,0
11,20/04/2018 07:48:07,55.36585366,0
11,20/04/2018 07:49:07,55.36585366,0
11,20/04/2018 07:50:07,55.36585366,0
11,20/04/2018 07:51:07,55.36585366,0
11,20/04/2018 07:52:07,55.36585366,0
11,20/04/2018 07:53:07,55.36585366,0
11,20/04/2018 07:54:07,55.24390244,0
11,20/04/2018 07:55:07,55.24390244,0
11,20/04/2018 07:56:07,55.12195122,0
11,20/04/2018 07:57:07,55.24390244,0
11,20/04/2018 07:58:07,55.12195122,0
11,20/04/2018 07:59:08,55.12195122,0
11,20/04/2018 08:00:07,55.12195122,0
11,20/04/2018 08:01:07,55.12195122,0
11,20/04/2018 08:02:07,55.24390244,0
11,20/04/2018 08:03:07,55.24390244,0
11,20/04/2018 08:04:07,55.12195122,0
11,20/04/2018 08:05:07,55.12195122,0
11,20/04/2018 08:06:07,55.12195122,0
